1499
0.271422,-0.375829,-1.353427,2.204075,2.971851,1.202994,-1.519209,0.000000,0.02
0.271692,-0.357901,-1.386384,2.196410,2.974274,1.186494,-1.546090,0.000000,0.02
0.271962,-0.339973,-1.419341,2.188744,2.976698,1.169994,-1.572971,0.000000,0.02
0.272232,-0.322045,-1.452298,2.181079,2.979121,1.153494,-1.599853,0.000000,0.02
0.272502,-0.304117,-1.485255,2.173414,2.981544,1.136993,-1.626734,0.000000,0.02
0.272772,-0.286189,-1.518211,2.165748,2.983967,1.120493,-1.653615,0.000000,0.02
0.273042,-0.268261,-1.551168,2.158083,2.986390,1.103993,-1.680497,0.000000,0.02
0.273312,-0.250333,-1.584125,2.150418,2.988814,1.087493,-1.707378,0.000000,0.02
0.279328,-0.275055,-1.586238,2.129327,2.967796,1.059985,-1.710356,0.000000,0.02
0.285344,-0.299776,-1.588351,2.108236,2.946778,1.032477,-1.713334,0.000000,0.02
0.291359,-0.324497,-1.590465,2.087145,2.925761,1.004968,-1.716311,0.000000,0.02
0.297375,-0.349219,-1.592578,2.066054,2.904743,0.977460,-1.719289,0.000000,0.02
0.303391,-0.373940,-1.594691,2.044962,2.883726,0.949952,-1.722267,0.000000,0.02
0.309407,-0.398661,-1.596804,2.023871,2.862708,0.922444,-1.725245,0.000000,0.02
0.315422,-0.423383,-1.598918,2.002780,2.841691,0.894935,-1.728223,0.000000,0.02
0.321438,-0.448104,-1.601031,1.981689,2.820673,0.867427,-1.731200,0.000000,0.02
0.327454,-0.472826,-1.603144,1.960598,2.799656,0.839919,-1.734178,0.000000,0.02
0.333470,-0.497547,-1.605257,1.939507,2.778638,0.812411,-1.737156,0.000000,0.02
0.339486,-0.522268,-1.607371,1.918416,2.757621,0.784902,-1.740134,0.000000,0.02
0.345501,-0.546990,-1.609484,1.897325,2.736603,0.757394,-1.743112,0.000000,0.02
0.351517,-0.571711,-1.611597,1.876234,2.715586,0.729886,-1.746090,0.000000,0.02
0.357533,-0.596432,-1.613710,1.855143,2.694568,0.702378,-1.749067,0.000000,0.02
0.363549,-0.621154,-1.615824,1.834052,2.673551,0.674869,-1.752045,0.000000,0.02
0.369547,-0.619262,-1.610442,1.838890,2.625214,0.675844,-1.760443,0.000000,0.02
0.375546,-0.617371,-1.605060,1.843728,2.576878,0.676818,-1.768840,0.000000,0.02
0.381545,-0.615479,-1.599678,1.848566,2.528542,0.677793,-1.777237,0.000000,0.02
0.387544,-0.613587,-1.594297,1.853404,2.480205,0.678767,-1.785635,0.000000,0.02
0.393542,-0.611696,-1.588915,1.858242,2.431869,0.679741,-1.794032,0.000000,0.02
0.399541,-0.609804,-1.583533,1.863081,2.383532,0.680716,-1.802429,0.000000,0.02
0.405540,-0.607912,-1.578151,1.867919,2.335196,0.681690,-1.810827,0.000000,0.02
0.411539,-0.606021,-1.572770,1.872757,2.286859,0.682665,-1.819224,0.000000,0.02
0.417538,-0.604129,-1.567388,1.877595,2.238523,0.683639,-1.827621,0.000000,0.02
0.423536,-0.602238,-1.562006,1.882433,2.190187,0.684613,-1.836019,0.000000,0.02
0.429535,-0.600346,-1.556624,1.887271,2.141850,0.685588,-1.844416,0.000000,0.02
0.435534,-0.598454,-1.551243,1.892109,2.093514,0.686562,-1.852813,0.000000,0.02
0.441533,-0.596563,-1.545861,1.896947,2.045177,0.687537,-1.861211,0.000000,0.02
0.447532,-0.594671,-1.540479,1.901786,1.996841,0.688511,-1.869608,0.000000,0.02
0.453530,-0.592780,-1.535098,1.906624,1.948504,0.689485,-1.878005,0.000000,0.02
0.459529,-0.590888,-1.529716,1.911462,1.900168,0.690460,-1.886403,0.000000,0.02
0.465528,-0.588996,-1.524334,1.916300,1.851832,0.691434,-1.894800,0.000000,0.02
0.471527,-0.587105,-1.518952,1.921138,1.803495,0.692409,-1.903197,0.000000,0.02
0.477525,-0.585213,-1.513571,1.925976,1.755159,0.693383,-1.911595,0.000000,0.02
0.483524,-0.583321,-1.508189,1.930814,1.706822,0.694358,-1.919992,0.000000,0.02
0.489523,-0.581430,-1.502807,1.935653,1.658486,0.695332,-1.928389,0.000000,0.02
0.495522,-0.579538,-1.497425,1.940491,1.610149,0.696306,-1.936787,0.000000,0.02
0.501521,-0.577647,-1.492044,1.945329,1.561813,0.697281,-1.945184,0.000000,0.02
0.507519,-0.575755,-1.486662,1.950167,1.513477,0.698255,-1.953581,0.000000,0.02
0.513518,-0.573863,-1.481280,1.955005,1.465140,0.699230,-1.961979,0.000000,0.02
0.519517,-0.571972,-1.475898,1.959843,1.416804,0.700204,-1.970376,0.000000,0.02
0.525516,-0.570080,-1.470517,1.964681,1.368467,0.701178,-1.978774,0.000000,0.02
0.531514,-0.568188,-1.465135,1.969519,1.320131,0.702153,-1.987171,0.000000,0.02
0.537513,-0.566297,-1.459753,1.974358,1.271794,0.703127,-1.995568,0.000000,0.02
0.543512,-0.564405,-1.454371,1.979196,1.223458,0.704102,-2.003966,0.000000,0.02
0.549511,-0.562514,-1.448990,1.984034,1.175122,0.705076,-2.012363,0.000000,0.02
0.555510,-0.560622,-1.443608,1.988872,1.126785,0.706050,-2.020760,0.000000,0.02
0.561508,-0.558730,-1.438226,1.993710,1.078449,0.707025,-2.029158,0.000000,0.02
0.567507,-0.556839,-1.432845,1.998548,1.030112,0.707999,-2.037555,0.000000,0.02
0.573506,-0.554947,-1.427463,2.003386,0.981776,0.708974,-2.045952,0.000000,0.02
0.579505,-0.553056,-1.422081,2.008225,0.933439,0.709948,-2.054350,0.000000,0.02
0.585503,-0.551164,-1.416699,2.013063,0.885103,0.710922,-2.062747,0.000000,0.02
0.591502,-0.549272,-1.411318,2.017901,0.836767,0.711897,-2.071144,0.000000,0.02
0.597501,-0.547381,-1.405936,2.022739,0.788430,0.712871,-2.079542,0.000000,0.02
0.603500,-0.545489,-1.400554,2.027577,0.740094,0.713846,-2.087939,0.000000,0.02
0.609499,-0.543597,-1.395172,2.032415,0.691757,0.714820,-2.096336,0.000000,0.02
0.615497,-0.541706,-1.389791,2.037253,0.643421,0.715794,-2.104734,0.000000,0.02
0.621496,-0.539814,-1.384409,2.042091,0.595084,0.716769,-2.113131,0.000000,0.02
0.627495,-0.537923,-1.379027,2.046930,0.546748,0.717743,-2.121528,0.000000,0.02
0.633494,-0.536031,-1.373645,2.051768,0.498412,0.718718,-2.129926,0.000000,0.02
0.639492,-0.534139,-1.368264,2.056606,0.450075,0.719692,-2.138323,0.000000,0.02
0.645491,-0.532248,-1.362882,2.061444,0.401739,0.720666,-2.146720,0.000000,0.02
0.651490,-0.530356,-1.357500,2.066282,0.353402,0.721641,-2.155118,0.000000,0.02
0.657489,-0.528464,-1.352118,2.071120,0.305066,0.722615,-2.163515,0.000000,0.02
0.663488,-0.526573,-1.346737,2.075958,0.256730,0.723590,-2.171912,0.000000,0.02
0.669486,-0.524681,-1.341355,2.080797,0.208393,0.724564,-2.180310,0.000000,0.02
0.675485,-0.522790,-1.335973,2.085635,0.160057,0.725538,-2.188707,0.000000,0.02
0.681484,-0.520898,-1.330592,2.090473,0.111720,0.726513,-2.197104,0.000000,0.02
0.687483,-0.519006,-1.325210,2.095311,0.063384,0.727487,-2.205502,0.000000,0.02
0.693482,-0.517115,-1.319828,2.100149,0.015047,0.728462,-2.213899,0.000000,0.02
0.699480,-0.515223,-1.314446,2.104987,-0.033289,0.729436,-2.222297,0.000000,0.02
0.705479,-0.513332,-1.309065,2.109825,-0.081625,0.730410,-2.230694,0.000000,0.02
0.711478,-0.511440,-1.303683,2.114663,-0.129962,0.731385,-2.239091,0.000000,0.02
0.717477,-0.509548,-1.298301,2.119502,-0.178298,0.732359,-2.247489,0.000000,0.02
0.723475,-0.507657,-1.292919,2.124340,-0.226635,0.733334,-2.255886,0.000000,0.02
0.729474,-0.505765,-1.287538,2.129178,-0.274971,0.734308,-2.264283,0.000000,0.02
0.735473,-0.503873,-1.282156,2.134016,-0.323308,0.735282,-2.272681,0.000000,0.02
0.741472,-0.501982,-1.276774,2.138854,-0.371644,0.736257,-2.281078,0.000000,0.02
0.747471,-0.500090,-1.271392,2.143692,-0.419980,0.737231,-2.289475,0.000000,0.02
0.753469,-0.498199,-1.266011,2.148530,-0.468317,0.738206,-2.297873,0.000000,0.02
0.759468,-0.496307,-1.260629,2.153369,-0.516653,0.739180,-2.306270,0.000000,0.02
0.765467,-0.494415,-1.255247,2.158207,-0.564990,0.740154,-2.314667,0.000000,0.02
0.771466,-0.492524,-1.249865,2.163045,-0.613326,0.741129,-2.323065,0.000000,0.02
0.777464,-0.490632,-1.244484,2.167883,-0.661663,0.742103,-2.331462,0.000000,0.02
0.783463,-0.488740,-1.239102,2.172721,-0.709999,0.743078,-2.339859,0.000000,0.02
0.789462,-0.486849,-1.233720,2.177559,-0.758335,0.744052,-2.348257,0.000000,0.02
0.795461,-0.484957,-1.228339,2.182397,-0.806672,0.745026,-2.356654,0.000000,0.02
0.801460,-0.483066,-1.222957,2.187235,-0.855008,0.746001,-2.365051,0.000000,0.02
0.807458,-0.481174,-1.217575,2.192074,-0.903345,0.746975,-2.373449,0.000000,0.02
0.813457,-0.479282,-1.212193,2.196912,-0.951681,0.747950,-2.381846,0.000000,0.02
0.819456,-0.477391,-1.206812,2.201750,-1.000018,0.748924,-2.390243,0.000000,0.02
0.825455,-0.475499,-1.201430,2.206588,-1.048354,0.749898,-2.398641,0.000000,0.02
0.831453,-0.473608,-1.196048,2.211426,-1.096690,0.750873,-2.407038,0.000000,0.02
0.837452,-0.471716,-1.190666,2.216264,-1.145027,0.751847,-2.415435,0.000000,0.02
0.843451,-0.469824,-1.185285,2.221102,-1.193363,0.752822,-2.423833,0.000000,0.02
0.849450,-0.467933,-1.179903,2.225941,-1.241700,0.753796,-2.432230,0.000000,0.02
0.855449,-0.466041,-1.174521,2.230779,-1.290036,0.754771,-2.440628,0.000000,0.02
0.861447,-0.464149,-1.169139,2.235617,-1.338373,0.755745,-2.449025,0.000000,0.02
0.867446,-0.462258,-1.163758,2.240455,-1.386709,0.756719,-2.457422,0.000000,0.02
0.873445,-0.460366,-1.158376,2.245293,-1.435045,0.757694,-2.465820,0.000000,0.02
0.879444,-0.458475,-1.152994,2.250131,-1.483382,0.758668,-2.474217,0.000000,0.02
0.885442,-0.456583,-1.147612,2.254969,-1.531718,0.759643,-2.482614,0.000000,0.02
0.891441,-0.454691,-1.142231,2.259807,-1.580055,0.760617,-2.491012,0.000000,0.02
0.897440,-0.452800,-1.136849,2.264646,-1.628391,0.761591,-2.499409,0.000000,0.02
0.903439,-0.450908,-1.131467,2.269484,-1.676728,0.762566,-2.507806,0.000000,0.02
0.909438,-0.449017,-1.126086,2.274322,-1.725064,0.763540,-2.516204,0.000000,0.02
0.915436,-0.447125,-1.120704,2.279160,-1.773400,0.764515,-2.524601,0.000000,0.02
0.921435,-0.445233,-1.115322,2.283998,-1.821737,0.765489,-2.532998,0.000000,0.02
0.927434,-0.443342,-1.109940,2.288836,-1.870073,0.766463,-2.541396,0.000000,0.02
0.933433,-0.441450,-1.104559,2.293674,-1.918410,0.767438,-2.549793,0.000000,0.02
0.939432,-0.439558,-1.099177,2.298513,-1.966746,0.768412,-2.558190,0.000000,0.02
0.945430,-0.437667,-1.093795,2.303351,-2.015083,0.769387,-2.566588,0.000000,0.02
0.951429,-0.435775,-1.088413,2.308189,-2.063419,0.770361,-2.574985,0.000000,0.02
0.957428,-0.433884,-1.083032,2.313027,-2.111755,0.771335,-2.583382,0.000000,0.02
0.963427,-0.431992,-1.077650,2.317865,-2.160092,0.772310,-2.591780,0.000000,0.02
0.969425,-0.430100,-1.072268,2.322703,-2.208428,0.773284,-2.600177,0.000000,0.02
0.975424,-0.428209,-1.066886,2.327541,-2.256765,0.774259,-2.608574,0.000000,0.02
0.975424,-0.428209,-1.066886,2.327541,-2.256765,0.774259,-2.608574,0.000000,5
0.975424,-0.428209,-1.066886,2.327541,-2.256765,0.774259,-2.608574,1.000000,0.02
0.956228,-0.436688,-1.045085,2.325797,-2.226117,0.755687,-2.592550,1.000000,0.02
0.937031,-0.445167,-1.023283,2.324052,-2.195470,0.737115,-2.576527,1.000000,0.02
0.917835,-0.453646,-1.001481,2.322308,-2.164823,0.718543,-2.560503,1.000000,0.02
0.898638,-0.462126,-0.979679,2.320563,-2.134175,0.699971,-2.544479,1.000000,0.02
0.879442,-0.470605,-0.957877,2.318819,-2.103528,0.681399,-2.528455,1.000000,0.02
0.860245,-0.479084,-0.936076,2.317074,-2.072881,0.662827,-2.512431,1.000000,0.02
0.841049,-0.487563,-0.914274,2.315330,-2.042233,0.644255,-2.496407,1.000000,0.02
0.821852,-0.496043,-0.892472,2.313585,-2.011586,0.625683,-2.480383,1.000000,0.02
0.802656,-0.504522,-0.870670,2.311841,-1.980939,0.607111,-2.464359,1.000000,0.02
0.783459,-0.513001,-0.848868,2.310096,-1.950292,0.588539,-2.448335,1.000000,0.02
0.764263,-0.521480,-0.827066,2.308352,-1.919644,0.569967,-2.432311,1.000000,0.02
0.745066,-0.529960,-0.805265,2.306607,-1.888997,0.551395,-2.416287,1.000000,0.02
0.725870,-0.538439,-0.783463,2.304863,-1.858350,0.532823,-2.400263,1.000000,0.02
0.706673,-0.546918,-0.761661,2.303118,-1.827702,0.514251,-2.384239,1.000000,0.02
0.687477,-0.555397,-0.739859,2.301374,-1.797055,0.495679,-2.368215,1.000000,0.02
0.668281,-0.563877,-0.718057,2.299630,-1.766408,0.477108,-2.352191,1.000000,0.02
0.649084,-0.572356,-0.696255,2.297885,-1.735760,0.458536,-2.336167,1.000000,0.02
0.629888,-0.580835,-0.674454,2.296141,-1.705113,0.439964,-2.320143,1.000000,0.02
0.610691,-0.589314,-0.652652,2.294396,-1.674466,0.421392,-2.304119,1.000000,0.02
0.591495,-0.597794,-0.630850,2.292652,-1.643818,0.402820,-2.288095,1.000000,0.02
0.572298,-0.606273,-0.609048,2.290907,-1.613171,0.384248,-2.272072,1.000000,0.02
0.553102,-0.614752,-0.587246,2.289163,-1.582524,0.365676,-2.256048,1.000000,0.02
0.533905,-0.623231,-0.565445,2.287418,-1.551876,0.347104,-2.240024,1.000000,0.02
0.514709,-0.631711,-0.543643,2.285674,-1.521229,0.328532,-2.224000,1.000000,0.02
0.495512,-0.640190,-0.521841,2.283929,-1.490582,0.309960,-2.207976,1.000000,0.02
0.476316,-0.648669,-0.500039,2.282185,-1.459935,0.291388,-2.191952,1.000000,0.02
0.457119,-0.657148,-0.478237,2.280440,-1.429287,0.272816,-2.175928,1.000000,0.02
0.437923,-0.665628,-0.456435,2.278696,-1.398640,0.254244,-2.159904,1.000000,0.02
0.418726,-0.674107,-0.434634,2.276951,-1.367993,0.235672,-2.143880,1.000000,0.02
0.399530,-0.682586,-0.412832,2.275207,-1.337345,0.217100,-2.127856,1.000000,0.02
0.380333,-0.691065,-0.391030,2.273462,-1.306698,0.198528,-2.111832,1.000000,0.02
0.361137,-0.699544,-0.369228,2.271718,-1.276051,0.179956,-2.095808,1.000000,0.02
0.341940,-0.708024,-0.347426,2.269973,-1.245403,0.161385,-2.079784,1.000000,0.02
0.322744,-0.716503,-0.325625,2.268229,-1.214756,0.142813,-2.063760,1.000000,0.02
0.303547,-0.724982,-0.303823,2.266484,-1.184109,0.124241,-2.047736,1.000000,0.02
0.284351,-0.733461,-0.282021,2.264740,-1.153461,0.105669,-2.031712,1.000000,0.02
0.265154,-0.741941,-0.260219,2.262995,-1.122814,0.087097,-2.015688,1.000000,0.02
0.245958,-0.750420,-0.238417,2.261251,-1.092167,0.068525,-1.999664,1.000000,0.02
0.226761,-0.758899,-0.216615,2.259506,-1.061520,0.049953,-1.983640,1.000000,0.02
0.207565,-0.767378,-0.194814,2.257762,-1.030872,0.031381,-1.967616,1.000000,0.02
0.188369,-0.775858,-0.173012,2.256017,-1.000225,0.012809,-1.951593,1.000000,0.02
0.169172,-0.784337,-0.151210,2.254273,-0.969578,-0.005763,-1.935569,1.000000,0.02
0.149976,-0.792816,-0.129408,2.252528,-0.938930,-0.024335,-1.919545,1.000000,0.02
0.130779,-0.801295,-0.107606,2.250784,-0.908283,-0.042907,-1.903521,1.000000,0.02
0.111583,-0.809775,-0.085805,2.249039,-0.877636,-0.061479,-1.887497,1.000000,0.02
0.092386,-0.818254,-0.064003,2.247295,-0.846988,-0.080051,-1.871473,1.000000,0.02
0.073190,-0.826733,-0.042201,2.245550,-0.816341,-0.098623,-1.855449,1.000000,0.02
0.053993,-0.835212,-0.020399,2.243806,-0.785694,-0.117195,-1.839425,1.000000,0.02
0.034797,-0.843692,0.001403,2.242061,-0.755046,-0.135767,-1.823401,1.000000,0.02
0.015600,-0.852171,0.023205,2.240317,-0.724399,-0.154338,-1.807377,1.000000,0.02
-0.003596,-0.860650,0.045006,2.238572,-0.693752,-0.172910,-1.791353,1.000000,0.02
-0.022793,-0.869129,0.066808,2.236828,-0.663105,-0.191482,-1.775329,1.000000,0.02
-0.041989,-0.877609,0.088610,2.235083,-0.632457,-0.210054,-1.759305,1.000000,0.02
-0.061186,-0.886088,0.110412,2.233339,-0.601810,-0.228626,-1.743281,1.000000,0.02
-0.080382,-0.894567,0.132214,2.231594,-0.571163,-0.247198,-1.727257,1.000000,0.02
-0.099579,-0.903046,0.154015,2.229850,-0.540515,-0.265770,-1.711233,1.000000,0.02
-0.118775,-0.911526,0.175817,2.228106,-0.509868,-0.284342,-1.695209,1.000000,0.02
-0.137972,-0.920005,0.197619,2.226361,-0.479221,-0.302914,-1.679185,1.000000,0.02
-0.157168,-0.928484,0.219421,2.224617,-0.448573,-0.321486,-1.663161,1.000000,0.02
-0.176365,-0.936963,0.241223,2.222872,-0.417926,-0.340058,-1.647138,1.000000,0.02
-0.195561,-0.945443,0.263025,2.221128,-0.387279,-0.358630,-1.631114,1.000000,0.02
-0.214758,-0.953922,0.284826,2.219383,-0.356631,-0.377202,-1.615090,1.000000,0.02
-0.233954,-0.962401,0.306628,2.217639,-0.325984,-0.395774,-1.599066,1.000000,0.02
-0.253151,-0.970880,0.328430,2.215894,-0.295337,-0.414346,-1.583042,1.000000,0.02
-0.272347,-0.979360,0.350232,2.214150,-0.264689,-0.432918,-1.567018,1.000000,0.02
-0.291543,-0.987839,0.372034,2.212405,-0.234042,-0.451490,-1.550994,1.000000,0.02
-0.310740,-0.996318,0.393835,2.210661,-0.203395,-0.470061,-1.534970,1.000000,0.02
-0.329936,-1.004797,0.415637,2.208916,-0.172748,-0.488633,-1.518946,1.000000,0.02
-0.349133,-1.013276,0.437439,2.207172,-0.142100,-0.507205,-1.502922,1.000000,0.02
-0.368329,-1.021756,0.459241,2.205427,-0.111453,-0.525777,-1.486898,1.000000,0.02
-0.387526,-1.030235,0.481043,2.203683,-0.080806,-0.544349,-1.470874,1.000000,0.02
-0.406722,-1.038714,0.502845,2.201938,-0.050158,-0.562921,-1.454850,1.000000,0.02
-0.425919,-1.047193,0.524646,2.200194,-0.019511,-0.581493,-1.438826,1.000000,0.02
-0.445115,-1.055673,0.546448,2.198449,0.011136,-0.600065,-1.422802,1.000000,0.02
-0.464312,-1.064152,0.568250,2.196705,0.041784,-0.618637,-1.406778,1.000000,0.02
-0.483508,-1.072631,0.590052,2.194960,0.072431,-0.637209,-1.390754,1.000000,0.02
-0.502705,-1.081110,0.611854,2.193216,0.103078,-0.655781,-1.374730,1.000000,0.02
-0.521901,-1.089590,0.633656,2.191471,0.133726,-0.674353,-1.358706,1.000000,0.02
-0.541098,-1.098069,0.655457,2.189727,0.164373,-0.692925,-1.342683,1.000000,0.02
-0.560294,-1.106548,0.677259,2.187982,0.195020,-0.711497,-1.326659,1.000000,0.02
-0.579491,-1.115027,0.699061,2.186238,0.225667,-0.730069,-1.310635,1.000000,0.02
-0.598687,-1.123507,0.720863,2.184493,0.256315,-0.748641,-1.294611,1.000000,0.02
-0.617884,-1.131986,0.742665,2.182749,0.286962,-0.767213,-1.278587,1.000000,0.02
-0.637080,-1.140465,0.764466,2.181004,0.317609,-0.785784,-1.262563,1.000000,0.02
-0.656277,-1.148944,0.786268,2.179260,0.348257,-0.804356,-1.246539,1.000000,0.02
-0.675473,-1.157424,0.808070,2.177515,0.378904,-0.822928,-1.230515,1.000000,0.02
-0.694670,-1.165903,0.829872,2.175771,0.409551,-0.841500,-1.214491,1.000000,0.02
-0.713866,-1.174382,0.851674,2.174026,0.440199,-0.860072,-1.198467,1.000000,0.02
-0.733063,-1.182861,0.873476,2.172282,0.470846,-0.878644,-1.182443,1.000000,0.02
-0.752259,-1.191341,0.895277,2.170537,0.501493,-0.897216,-1.166419,1.000000,0.02
-0.771455,-1.199820,0.917079,2.168793,0.532141,-0.915788,-1.150395,1.000000,0.02
-0.790652,-1.208299,0.938881,2.167048,0.562788,-0.934360,-1.134371,1.000000,0.02
-0.809848,-1.216778,0.960683,2.165304,0.593435,-0.952932,-1.118347,1.000000,0.02
-0.829045,-1.225258,0.982485,2.163559,0.624083,-0.971504,-1.102323,1.000000,0.02
-0.848241,-1.233737,1.004286,2.161815,0.654730,-0.990076,-1.086299,1.000000,0.02
-0.867438,-1.242216,1.026088,2.160070,0.685377,-1.008648,-1.070275,1.000000,0.02
-0.886634,-1.250695,1.047890,2.158326,0.716024,-1.027220,-1.054251,1.000000,0.02
-0.905831,-1.259175,1.069692,2.156582,0.746672,-1.045792,-1.038228,1.000000,0.02
-0.925027,-1.267654,1.091494,2.154837,0.777319,-1.064364,-1.022204,1.000000,0.02
-0.944224,-1.276133,1.113296,2.153093,0.807966,-1.082936,-1.006180,1.000000,0.02
-0.963420,-1.284612,1.135097,2.151348,0.838614,-1.101507,-0.990156,1.000000,0.02
-0.982617,-1.293091,1.156899,2.149604,0.869261,-1.120079,-0.974132,1.000000,0.02
-1.001813,-1.301571,1.178701,2.147859,0.899908,-1.138651,-0.958108,1.000000,0.02
-1.021010,-1.310050,1.200503,2.146115,0.930556,-1.157223,-0.942084,1.000000,0.02
-1.040206,-1.318529,1.222305,2.144370,0.961203,-1.175795,-0.926060,1.000000,0.02
-1.059403,-1.327008,1.244106,2.142626,0.991850,-1.194367,-0.910036,1.000000,0.02
-1.078599,-1.335488,1.265908,2.140881,1.022498,-1.212939,-0.894012,1.000000,0.02
-1.069454,-1.314621,1.251314,2.106817,1.014138,-1.196862,-0.907159,1.000000,0.02
-1.060310,-1.293755,1.236720,2.072754,1.005779,-1.180784,-0.920307,1.000000,0.02
-1.051165,-1.272889,1.222126,2.038690,0.997420,-1.164707,-0.933454,1.000000,0.02
-1.042020,-1.252022,1.207532,2.004626,0.989060,-1.148629,-0.946601,1.000000,0.02
-1.032876,-1.231156,1.192937,1.970563,0.980701,-1.132552,-0.959749,1.000000,0.02
